0	helperBad	static void helperBad(void *args) {     int i;     /* FLAW: incrementing an integer is not guaranteed to occur atomically;      * therefore this operation may not function as intended in multi-threaded      * programs      */     /* I'm going to risk going out on a limb here and making this slightly      * more complicated to illustrate the point: doing this in a loop a million      * times makes it much more "obvious" that something wrong might happen      * (you can even see it in action when you run the program)      */     for (i = 0; i < N_ITERS; i++)     {         gBadInt = gBadInt + 1;     } }
0	helperGood	static void helperGood(void *args) {     int i;     /* FIX: acquire a lock before conducting operations that need to occur      * atomically, and release afterwards */     stdThreadLockAcquire(gGoodLock);     for (i = 0; i < N_ITERS; i++)     {         gGoodInt = gGoodInt + 1;     }     stdThreadLockRelease(gGoodLock); }
1	CWE366_Race_Condition_Within_Thread__global_int_01_bad	void CWE366_Race_Condition_Within_Thread__global_int_01_bad() {     {         stdThread threadA = NULL;         stdThread threadB = NULL;         gBadInt = 0;         if (!stdThreadCreate(helperBad, NULL, &threadA))         {             threadA = NULL;         }         if (!stdThreadCreate(helperBad, NULL, &threadB))         {             threadB = NULL;         }         if (threadA && stdThreadJoin(threadA))         {             stdThreadDestroy(threadA);         }         if (threadB && stdThreadJoin(threadB))         {             stdThreadDestroy(threadB);         }         printIntLine(gBadInt);     } }
0	good1	static void good1() {     {         stdThread threadA = NULL;         stdThread threadB = NULL;         if (!stdThreadLockCreate(&gGoodLock))         {             return;         }         if (!stdThreadCreate(helperGood, NULL, &threadA))         {             threadA = NULL;         }         if (!stdThreadCreate(helperGood, NULL, &threadB))         {             threadB = NULL;         }         if (threadA && stdThreadJoin(threadA))         {             stdThreadDestroy(threadA);         }         if (threadB && stdThreadJoin(threadB))         {             stdThreadDestroy(threadB);         }         stdThreadLockDestroy(gGoodLock);         printIntLine(gGoodInt);     } }
0	CWE366_Race_Condition_Within_Thread__global_int_01_good	void CWE366_Race_Condition_Within_Thread__global_int_01_good() {     good1(); }
0	helperBad	static void helperBad(void *args) {     int i;     /* FLAW: incrementing an integer is not guaranteed to occur atomically;      * therefore this operation may not function as intended in multi-threaded      * programs      */     /* I'm going to risk going out on a limb here and making this slightly      * more complicated to illustrate the point: doing this in a loop a million      * times makes it much more "obvious" that something wrong might happen      * (you can even see it in action when you run the program)      */     for (i = 0; i < N_ITERS; i++)     {         gBadInt = gBadInt + 1;     } }
0	helperGood	static void helperGood(void *args) {     int i;     /* FIX: acquire a lock before conducting operations that need to occur      * atomically, and release afterwards */     stdThreadLockAcquire(gGoodLock);     for (i = 0; i < N_ITERS; i++)     {         gGoodInt = gGoodInt + 1;     }     stdThreadLockRelease(gGoodLock); }
1	CWE366_Race_Condition_Within_Thread__global_int_02_bad	void CWE366_Race_Condition_Within_Thread__global_int_02_bad() {     if(1)     {         {             stdThread threadA = NULL;             stdThread threadB = NULL;             gBadInt = 0;             if (!stdThreadCreate(helperBad, NULL, &threadA))             {                 threadA = NULL;             }             if (!stdThreadCreate(helperBad, NULL, &threadB))             {                 threadB = NULL;             }             if (threadA && stdThreadJoin(threadA))             {                 stdThreadDestroy(threadA);             }             if (threadB && stdThreadJoin(threadB))             {                 stdThreadDestroy(threadB);             }             printIntLine(gBadInt);         }     } }
0	good1	static void good1() {     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             stdThread threadA = NULL;             stdThread threadB = NULL;             if (!stdThreadLockCreate(&gGoodLock))             {                 return;             }             if (!stdThreadCreate(helperGood, NULL, &threadA))             {                 threadA = NULL;             }             if (!stdThreadCreate(helperGood, NULL, &threadB))             {                 threadB = NULL;             }             if (threadA && stdThreadJoin(threadA))             {                 stdThreadDestroy(threadA);             }             if (threadB && stdThreadJoin(threadB))             {                 stdThreadDestroy(threadB);             }             stdThreadLockDestroy(gGoodLock);             printIntLine(gGoodInt);         }     } }
0	good2	static void good2() {     if(1)     {         {             stdThread threadA = NULL;             stdThread threadB = NULL;             if (!stdThreadLockCreate(&gGoodLock))             {                 return;             }             if (!stdThreadCreate(helperGood, NULL, &threadA))             {                 threadA = NULL;             }             if (!stdThreadCreate(helperGood, NULL, &threadB))             {                 threadB = NULL;             }             if (threadA && stdThreadJoin(threadA))             {                 stdThreadDestroy(threadA);             }             if (threadB && stdThreadJoin(threadB))             {                 stdThreadDestroy(threadB);             }             stdThreadLockDestroy(gGoodLock);             printIntLine(gGoodInt);         }     } }
0	CWE366_Race_Condition_Within_Thread__global_int_02_good	void CWE366_Race_Condition_Within_Thread__global_int_02_good() {     good1();     good2(); }
0	helperBad	static void helperBad(void *args) {     int i;     /* FLAW: incrementing an integer is not guaranteed to occur atomically;      * therefore this operation may not function as intended in multi-threaded      * programs      */     /* I'm going to risk going out on a limb here and making this slightly      * more complicated to illustrate the point: doing this in a loop a million      * times makes it much more "obvious" that something wrong might happen      * (you can even see it in action when you run the program)      */     for (i = 0; i < N_ITERS; i++)     {         gBadInt = gBadInt + 1;     } }
0	helperGood	static void helperGood(void *args) {     int i;     /* FIX: acquire a lock before conducting operations that need to occur      * atomically, and release afterwards */     stdThreadLockAcquire(gGoodLock);     for (i = 0; i < N_ITERS; i++)     {         gGoodInt = gGoodInt + 1;     }     stdThreadLockRelease(gGoodLock); }
1	CWE366_Race_Condition_Within_Thread__global_int_03_bad	void CWE366_Race_Condition_Within_Thread__global_int_03_bad() {     if(5==5)     {         {             stdThread threadA = NULL;             stdThread threadB = NULL;             gBadInt = 0;             if (!stdThreadCreate(helperBad, NULL, &threadA))             {                 threadA = NULL;             }             if (!stdThreadCreate(helperBad, NULL, &threadB))             {                 threadB = NULL;             }             if (threadA && stdThreadJoin(threadA))             {                 stdThreadDestroy(threadA);             }             if (threadB && stdThreadJoin(threadB))             {                 stdThreadDestroy(threadB);             }             printIntLine(gBadInt);         }     } }
0	good1	static void good1() {     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             stdThread threadA = NULL;             stdThread threadB = NULL;             if (!stdThreadLockCreate(&gGoodLock))             {                 return;             }             if (!stdThreadCreate(helperGood, NULL, &threadA))             {                 threadA = NULL;             }             if (!stdThreadCreate(helperGood, NULL, &threadB))             {                 threadB = NULL;             }             if (threadA && stdThreadJoin(threadA))             {                 stdThreadDestroy(threadA);             }             if (threadB && stdThreadJoin(threadB))             {                 stdThreadDestroy(threadB);             }             stdThreadLockDestroy(gGoodLock);             printIntLine(gGoodInt);         }     } }
0	good2	static void good2() {     if(5==5)     {         {             stdThread threadA = NULL;             stdThread threadB = NULL;             if (!stdThreadLockCreate(&gGoodLock))             {                 return;             }             if (!stdThreadCreate(helperGood, NULL, &threadA))             {                 threadA = NULL;             }             if (!stdThreadCreate(helperGood, NULL, &threadB))             {                 threadB = NULL;             }             if (threadA && stdThreadJoin(threadA))             {                 stdThreadDestroy(threadA);             }             if (threadB && stdThreadJoin(threadB))             {                 stdThreadDestroy(threadB);             }             stdThreadLockDestroy(gGoodLock);             printIntLine(gGoodInt);         }     } }
0	CWE366_Race_Condition_Within_Thread__global_int_03_good	void CWE366_Race_Condition_Within_Thread__global_int_03_good() {     good1();     good2(); }
0	helperBad	static void helperBad(void *args) {     int i;     /* FLAW: incrementing an integer is not guaranteed to occur atomically;      * therefore this operation may not function as intended in multi-threaded      * programs      */     /* I'm going to risk going out on a limb here and making this slightly      * more complicated to illustrate the point: doing this in a loop a million      * times makes it much more "obvious" that something wrong might happen      * (you can even see it in action when you run the program)      */     for (i = 0; i < N_ITERS; i++)     {         gBadInt = gBadInt + 1;     } }
