1	CWE367_TOC_TOU__access_01_bad	void CWE367_TOC_TOU__access_01_bad() {     {         char filename[100] = "";         int fileDesc = -1;         if (fgets(filename, 100, stdin) == NULL)         {             printLine("fgets() failed");             /* Restore NUL terminator if fgets fails */             filename[0] = '\0';         }         if (strlen(filename) > 0)         {             filename[strlen(filename)-1] = '\0'; /* remove newline */         }         /* FLAW: Open and write to the file after checking the status information */         if (ACCESS(filename, W_OK) == -1)         {             exit(1);         }         fileDesc  = OPEN(filename, O_RDWR);         if (fileDesc == -1)         {             exit(1);         }         if (WRITE(fileDesc, BAD_SINK_STRING, strlen(BAD_SINK_STRING)) == -1)         {             exit(1);         }         if (fileDesc != -1)         {             CLOSE(fileDesc);         }     } }
0	good1	static void good1() {     {         char filename[100] = "";         int fileDesc = -1;         if (fgets(filename, 100, stdin) == NULL)         {             printLine("fgets() failed");             /* Restore NUL terminator if fgets fails */             filename[0] = '\0';         }         if (strlen(filename) > 0)         {             filename[strlen(filename)-1] = '\0'; /* remove newline */         }         /* FIX: Open the file without checking the status information */         fileDesc  = OPEN(filename, O_RDWR);         if (fileDesc == -1)         {             exit(1);         }         if (WRITE(fileDesc, GOOD_SINK_STRING, strlen(GOOD_SINK_STRING)) == -1)         {             exit(1);         }         if (fileDesc != -1)         {             CLOSE(fileDesc);         }     } }
0	CWE367_TOC_TOU__access_01_good	void CWE367_TOC_TOU__access_01_good() {     good1(); }
1	CWE367_TOC_TOU__access_02_bad	void CWE367_TOC_TOU__access_02_bad() {     if(1)     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FLAW: Open and write to the file after checking the status information */             if (ACCESS(filename, W_OK) == -1)             {                 exit(1);             }             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, BAD_SINK_STRING, strlen(BAD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)             {  ...
0	good1	static void good1() {     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FIX: Open the file without checking the status information */             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, GOOD_SINK_STRING, strlen(GOOD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)   ...
0	good2	static void good2() {     if(1)     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FIX: Open the file without checking the status information */             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, GOOD_SINK_STRING, strlen(GOOD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)             {                 CLOSE(fileDesc);             }         }     } }
0	CWE367_TOC_TOU__access_02_good	void CWE367_TOC_TOU__access_02_good() {     good1();     good2(); }
1	CWE367_TOC_TOU__access_03_bad	void CWE367_TOC_TOU__access_03_bad() {     if(5==5)     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FLAW: Open and write to the file after checking the status information */             if (ACCESS(filename, W_OK) == -1)             {                 exit(1);             }             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, BAD_SINK_STRING, strlen(BAD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)             ...
0	good1	static void good1() {     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FIX: Open the file without checking the status information */             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, GOOD_SINK_STRING, strlen(GOOD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)...
0	good2	static void good2() {     if(5==5)     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FIX: Open the file without checking the status information */             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, GOOD_SINK_STRING, strlen(GOOD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)             {                 CLOSE(fileDesc);             }         }     } }
0	CWE367_TOC_TOU__access_03_good	void CWE367_TOC_TOU__access_03_good() {     good1();     good2(); }
1	CWE367_TOC_TOU__access_04_bad	void CWE367_TOC_TOU__access_04_bad() {     if(STATIC_CONST_TRUE)     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FLAW: Open and write to the file after checking the status information */             if (ACCESS(filename, W_OK) == -1)             {                 exit(1);             }             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, BAD_SINK_STRING, strlen(BAD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)...
0	good1	static void good1() {     if(STATIC_CONST_FALSE)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FIX: Open the file without checking the status information */             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, GOOD_SINK_STRING, strlen(GOOD_SINK_STRING)) == -1)             {                 exit(1);             }             if (f...
0	good2	static void good2() {     if(STATIC_CONST_TRUE)     {         {             char filename[100] = "";             int fileDesc = -1;             if (fgets(filename, 100, stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 filename[0] = '\0';             }             if (strlen(filename) > 0)             {                 filename[strlen(filename)-1] = '\0'; /* remove newline */             }             /* FIX: Open the file without checking the status information */             fileDesc  = OPEN(filename, O_RDWR);             if (fileDesc == -1)             {                 exit(1);             }             if (WRITE(fileDesc, GOOD_SINK_STRING, strlen(GOOD_SINK_STRING)) == -1)             {                 exit(1);             }             if (fileDesc != -1)             {                 CLOSE(fileDesc);             }         }     } }
0	CWE367_TOC_TOU__access_04_good	void CWE367_TOC_TOU__access_04_good() {     good1();     good2(); }
