1	CWE416_Use_After_Free__malloc_free_char_01_bad	void CWE416_Use_After_Free__malloc_free_char_01_bad() {     char * data;     /* Initialize data */     data = NULL;     data = (char *)malloc(100*sizeof(char));     if (data == NULL) {exit(-1);}     memset(data, 'A', 100-1);     data[100-1] = '\0';     /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */     free(data);     /* POTENTIAL FLAW: Use of data that may have been freed */     printLine(data);     /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */ }
0	goodG2B	static void goodG2B() {     char * data;     /* Initialize data */     data = NULL;     data = (char *)malloc(100*sizeof(char));     if (data == NULL) {exit(-1);}     memset(data, 'A', 100-1);     data[100-1] = '\0';     /* FIX: Do not free data in the source */     /* POTENTIAL FLAW: Use of data that may have been freed */     printLine(data);     /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */ }
0	goodB2G	static void goodB2G() {     char * data;     /* Initialize data */     data = NULL;     data = (char *)malloc(100*sizeof(char));     if (data == NULL) {exit(-1);}     memset(data, 'A', 100-1);     data[100-1] = '\0';     /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */     free(data);     /* FIX: Don't use data that may have been freed already */     /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     /* do nothing */     ; /* empty statement needed for some flow variants */ }
0	CWE416_Use_After_Free__malloc_free_char_01_good	void CWE416_Use_After_Free__malloc_free_char_01_good() {     goodG2B();     goodB2G(); }
1	CWE416_Use_After_Free__malloc_free_char_02_bad	void CWE416_Use_After_Free__malloc_free_char_02_bad() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(1)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(1)     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(1)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(1)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	CWE416_Use_After_Free__malloc_free_char_02_good	void CWE416_Use_After_Free__malloc_free_char_02_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE416_Use_After_Free__malloc_free_char_03_bad	void CWE416_Use_After_Free__malloc_free_char_03_bad() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(5==5)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(5==5)     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(5==5)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(5==5)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	CWE416_Use_After_Free__malloc_free_char_03_good	void CWE416_Use_After_Free__malloc_free_char_03_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE416_Use_After_Free__malloc_free_char_04_bad	void CWE416_Use_After_Free__malloc_free_char_04_bad() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(STATIC_CONST_TRUE)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(STATIC_CONST_FALSE)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(STATIC_CONST_TRUE)     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FALSE)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(STATIC_CONST_TRUE)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(STATIC_CONST_TRUE)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	CWE416_Use_After_Free__malloc_free_char_04_good	void CWE416_Use_After_Free__malloc_free_char_04_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE416_Use_After_Free__malloc_free_char_05_bad	void CWE416_Use_After_Free__malloc_free_char_05_bad() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(staticTrue)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(staticFalse)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(staticTrue)     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(staticFalse)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(staticTrue)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(staticTrue)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	CWE416_Use_After_Free__malloc_free_char_05_good	void CWE416_Use_After_Free__malloc_free_char_05_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE416_Use_After_Free__malloc_free_char_06_bad	void CWE416_Use_After_Free__malloc_free_char_06_bad() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FIVE==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(STATIC_CONST_FIVE==5)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FIVE==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(STATIC_CONST_FIVE!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FIVE==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* POTENTIAL FLAW: Free data in the source - the bad sink attempts to use data */         free(data);     }     if(STATIC_CONST_FIVE==5)     {         /* FIX: Don't use data that may have been freed already */         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */         /* do nothing */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FIVE!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(STATIC_CONST_FIVE==5)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FIVE==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         memset(data, 'A', 100-1);         data[100-1] = '\0';         /* FIX: Do not free data in the source */     }     if(STATIC_CONST_FIVE==5)     {         /* POTENTIAL FLAW: Use of data that may have been freed */         printLine(data);         /* POTENTIAL INCIDENTAL - Possible memory leak here if data was not freed */     } }
0	CWE416_Use_After_Free__malloc_free_char_06_good	void CWE416_Use_After_Free__malloc_free_char_06_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
