1	CWE400_Resource_Exhaustion__connect_socket_for_loop_01_bad	void CWE400_Resource_Exhaustion__connect_socket_for_loop_01_bad() {     int count;     /* Initialize count */     count = -1;     { #ifdef _WIN32         WSADATA wsaData;         int wsaDataInit = 0; #endif         int recvResult;         struct sockaddr_in service;         SOCKET connectSocket = INVALID_SOCKET;         char inputBuffer[CHAR_ARRAY_SIZE];         do         { #ifdef _WIN32             if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)             {                 break;             }             wsaDataInit = 1; #endif             /* POTENTIAL FLAW: Read count using a connect socket */             connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);             if (connectSocket == INVALID_SOCKET)             {                 break;             }             memset(&service, 0, sizeof(service));             service.sin_family = AF_INET;             service.sin_addr.s_addr = inet_addr(IP_ADDRESS);             service.sin_port = htons(TCP_PORT);             i...
0	goodG2B	static void goodG2B() {     int count;     /* Initialize count */     count = -1;     /* FIX: Use a relatively small number */     count = 20;     {         size_t i = 0;         /* POTENTIAL FLAW: For loop using count as the loop variant and no validation */         for (i = 0; i < (size_t)count; i++)         {             printLine("Hello");         }     } }
0	goodB2G	static void goodB2G() {     int count;     /* Initialize count */     count = -1;     { #ifdef _WIN32         WSADATA wsaData;         int wsaDataInit = 0; #endif         int recvResult;         struct sockaddr_in service;         SOCKET connectSocket = INVALID_SOCKET;         char inputBuffer[CHAR_ARRAY_SIZE];         do         { #ifdef _WIN32             if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)             {                 break;             }             wsaDataInit = 1; #endif             /* POTENTIAL FLAW: Read count using a connect socket */             connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);             if (connectSocket == INVALID_SOCKET)             {                 break;             }             memset(&service, 0, sizeof(service));             service.sin_family = AF_INET;             service.sin_addr.s_addr = inet_addr(IP_ADDRESS);             service.sin_port = htons(TCP_PORT);             if (connect(connectSocket, (struct sockaddr*)...
0	CWE400_Resource_Exhaustion__connect_socket_for_loop_01_good	void CWE400_Resource_Exhaustion__connect_socket_for_loop_01_good() {     goodG2B();     goodB2G(); }
1	CWE400_Resource_Exhaustion__connect_socket_for_loop_02_bad	void CWE400_Resource_Exhaustion__connect_socket_for_loop_02_bad() {     int count;     /* Initialize count */     count = -1;     if(1)     {         { #ifdef _WIN32             WSADATA wsaData;             int wsaDataInit = 0; #endif             int recvResult;             struct sockaddr_in service;             SOCKET connectSocket = INVALID_SOCKET;             char inputBuffer[CHAR_ARRAY_SIZE];             do             { #ifdef _WIN32                 if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)                 {                     break;                 }                 wsaDataInit = 1; #endif                 /* POTENTIAL FLAW: Read count using a connect socket */                 connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);                 if (connectSocket == INVALID_SOCKET)                 {                     break;                 }                 memset(&service, 0, sizeof(service));                 service.sin_family = AF_INET;                 se...
0	goodB2G1	static void goodB2G1() {     int count;     /* Initialize count */     count = -1;     if(1)     {         { #ifdef _WIN32             WSADATA wsaData;             int wsaDataInit = 0; #endif             int recvResult;             struct sockaddr_in service;             SOCKET connectSocket = INVALID_SOCKET;             char inputBuffer[CHAR_ARRAY_SIZE];             do             { #ifdef _WIN32                 if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)                 {                     break;                 }                 wsaDataInit = 1; #endif                 /* POTENTIAL FLAW: Read count using a connect socket */                 connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);                 if (connectSocket == INVALID_SOCKET)                 {                     break;                 }                 memset(&service, 0, sizeof(service));                 service.sin_family = AF_INET;                 service.sin_addr.s_addr = inet_addr(IP_ADDRES...
0	goodB2G2	static void goodB2G2() {     int count;     /* Initialize count */     count = -1;     if(1)     {         { #ifdef _WIN32             WSADATA wsaData;             int wsaDataInit = 0; #endif             int recvResult;             struct sockaddr_in service;             SOCKET connectSocket = INVALID_SOCKET;             char inputBuffer[CHAR_ARRAY_SIZE];             do             { #ifdef _WIN32                 if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)                 {                     break;                 }                 wsaDataInit = 1; #endif                 /* POTENTIAL FLAW: Read count using a connect socket */                 connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);                 if (connectSocket == INVALID_SOCKET)                 {                     break;                 }                 memset(&service, 0, sizeof(service));                 service.sin_family = AF_INET;                 service.sin_addr.s_addr = inet_addr(IP_ADDRES...
0	goodG2B1	static void goodG2B1() {     int count;     /* Initialize count */     count = -1;     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Use a relatively small number */         count = 20;     }     if(1)     {         {             size_t i = 0;             /* POTENTIAL FLAW: For loop using count as the loop variant and no validation */             for (i = 0; i < (size_t)count; i++)             {                 printLine("Hello");             }         }     } }
0	goodG2B2	static void goodG2B2() {     int count;     /* Initialize count */     count = -1;     if(1)     {         /* FIX: Use a relatively small number */         count = 20;     }     if(1)     {         {             size_t i = 0;             /* POTENTIAL FLAW: For loop using count as the loop variant and no validation */             for (i = 0; i < (size_t)count; i++)             {                 printLine("Hello");             }         }     } }
0	CWE400_Resource_Exhaustion__connect_socket_for_loop_02_good	void CWE400_Resource_Exhaustion__connect_socket_for_loop_02_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
