1	CWE415_Double_Free__malloc_free_char_01_bad	void CWE415_Double_Free__malloc_free_char_01_bad() {     char * data;     /* Initialize data */     data = NULL;     data = (char *)malloc(100*sizeof(char));     if (data == NULL) {exit(-1);}     /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */     free(data);     /* POTENTIAL FLAW: Possibly freeing memory twice */     free(data); }
0	goodG2B	static void goodG2B() {     char * data;     /* Initialize data */     data = NULL;     data = (char *)malloc(100*sizeof(char));     if (data == NULL) {exit(-1);}     /* FIX: Do NOT free data in the source - the bad sink frees data */     /* POTENTIAL FLAW: Possibly freeing memory twice */     free(data); }
0	goodB2G	static void goodB2G() {     char * data;     /* Initialize data */     data = NULL;     data = (char *)malloc(100*sizeof(char));     if (data == NULL) {exit(-1);}     /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */     free(data);     /* do nothing */     /* FIX: Don't attempt to free the memory */     ; /* empty statement needed for some flow variants */ }
0	CWE415_Double_Free__malloc_free_char_01_good	void CWE415_Double_Free__malloc_free_char_01_good() {     goodG2B();     goodB2G(); }
1	CWE415_Double_Free__malloc_free_char_02_bad	void CWE415_Double_Free__malloc_free_char_02_bad() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(1)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(1)     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(1)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(1)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(1)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	CWE415_Double_Free__malloc_free_char_02_good	void CWE415_Double_Free__malloc_free_char_02_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE415_Double_Free__malloc_free_char_03_bad	void CWE415_Double_Free__malloc_free_char_03_bad() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(5==5)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(5==5)     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(5==5)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(5==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(5==5)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	CWE415_Double_Free__malloc_free_char_03_good	void CWE415_Double_Free__malloc_free_char_03_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE415_Double_Free__malloc_free_char_04_bad	void CWE415_Double_Free__malloc_free_char_04_bad() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(STATIC_CONST_TRUE)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(STATIC_CONST_FALSE)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(STATIC_CONST_TRUE)     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FALSE)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(STATIC_CONST_TRUE)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_TRUE)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(STATIC_CONST_TRUE)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	CWE415_Double_Free__malloc_free_char_04_good	void CWE415_Double_Free__malloc_free_char_04_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE415_Double_Free__malloc_free_char_05_bad	void CWE415_Double_Free__malloc_free_char_05_bad() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(staticTrue)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodB2G1	static void goodB2G1() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(staticFalse)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodB2G2	static void goodB2G2() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(staticTrue)     {         /* do nothing */         /* FIX: Don't attempt to free the memory */         ; /* empty statement needed for some flow variants */     } }
0	goodG2B1	static void goodG2B1() {     char * data;     /* Initialize data */     data = NULL;     if(staticFalse)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(staticTrue)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	goodG2B2	static void goodG2B2() {     char * data;     /* Initialize data */     data = NULL;     if(staticTrue)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* FIX: Do NOT free data in the source - the bad sink frees data */     }     if(staticTrue)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
0	CWE415_Double_Free__malloc_free_char_05_good	void CWE415_Double_Free__malloc_free_char_05_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
1	CWE415_Double_Free__malloc_free_char_06_bad	void CWE415_Double_Free__malloc_free_char_06_bad() {     char * data;     /* Initialize data */     data = NULL;     if(STATIC_CONST_FIVE==5)     {         data = (char *)malloc(100*sizeof(char));         if (data == NULL) {exit(-1);}         /* POTENTIAL FLAW: Free data in the source - the bad sink frees data as well */         free(data);     }     if(STATIC_CONST_FIVE==5)     {         /* POTENTIAL FLAW: Possibly freeing memory twice */         free(data);     } }
