1	CWE321_Hard_Coded_Cryptographic_Key__w32_char_01_bad	void CWE321_Hard_Coded_Cryptographic_Key__w32_char_01_bad() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     /* FLAW: Use a hardcoded value for the hash input causing a hardcoded crypto key in the sink */     strcpy(cryptoKey, CRYPTO_KEY);     {         HCRYPTPROV hCryptProv;         HCRYPTKEY hKey;         HCRYPTHASH hHash;         char toBeEncrypted[] = "String to be encrypted";         DWORD encryptedLen = strlen(toBeEncrypted)*sizeof(char);         BYTE encrypted[200];    /* buffer should be larger than toBeEncrypted to have room for IV and padding */         /* Copy plaintext (without NUL terminator) into byte buffer */         memcpy(encrypted, toBeEncrypted, encryptedLen);         /* Try to get a context with and without a new key set */         if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_AES, 0))         {             if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_AES, CRYPT_NEWK...
0	goodG2B	static void goodG2B() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     {         size_t cryptoKeyLen = strlen(cryptoKey);         /* if there is room in cryptoKey, read into it from the console */         if(100-cryptoKeyLen > 1)         {             /* FIX: Obtain the hash input from the console */             if (fgets(cryptoKey+cryptoKeyLen, (int)(100-cryptoKeyLen), stdin) == NULL)             {                 printLine("fgets() failed");                 /* Restore NUL terminator if fgets fails */                 cryptoKey[cryptoKeyLen] = '\0';             }             /* The next 3 lines remove the carriage return from the string that is              * inserted by fgets() */             cryptoKeyLen = strlen(cryptoKey);             if (cryptoKeyLen > 0)             {                 cryptoKey[cryptoKeyLen-1] = '\0';             }         }     }     {         HCRYPTPROV hCryptProv;         HCRYPTKEY hKey;         HCRYPTHASH hHas...
0	CWE321_Hard_Coded_Cryptographic_Key__w32_char_01_good	void CWE321_Hard_Coded_Cryptographic_Key__w32_char_01_good() {     goodG2B(); }
1	CWE321_Hard_Coded_Cryptographic_Key__w32_char_02_bad	void CWE321_Hard_Coded_Cryptographic_Key__w32_char_02_bad() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     if(1)     {         /* FLAW: Use a hardcoded value for the hash input causing a hardcoded crypto key in the sink */         strcpy(cryptoKey, CRYPTO_KEY);     }     {         HCRYPTPROV hCryptProv;         HCRYPTKEY hKey;         HCRYPTHASH hHash;         char toBeEncrypted[] = "String to be encrypted";         DWORD encryptedLen = strlen(toBeEncrypted)*sizeof(char);         BYTE encrypted[200];    /* buffer should be larger than toBeEncrypted to have room for IV and padding */         /* Copy plaintext (without NUL terminator) into byte buffer */         memcpy(encrypted, toBeEncrypted, encryptedLen);         /* Try to get a context with and without a new key set */         if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_AES, 0))         {             if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_...
0	goodG2B1	static void goodG2B1() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             size_t cryptoKeyLen = strlen(cryptoKey);             /* if there is room in cryptoKey, read into it from the console */             if(100-cryptoKeyLen > 1)             {                 /* FIX: Obtain the hash input from the console */                 if (fgets(cryptoKey+cryptoKeyLen, (int)(100-cryptoKeyLen), stdin) == NULL)                 {                     printLine("fgets() failed");                     /* Restore NUL terminator if fgets fails */                     cryptoKey[cryptoKeyLen] = '\0';                 }                 /* The next 3 lines remove the carriage return from the string that is                  * inserted by fgets() */                 cryptoKeyLen = strlen(cryptoKe...
0	goodG2B2	static void goodG2B2() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     if(1)     {         {             size_t cryptoKeyLen = strlen(cryptoKey);             /* if there is room in cryptoKey, read into it from the console */             if(100-cryptoKeyLen > 1)             {                 /* FIX: Obtain the hash input from the console */                 if (fgets(cryptoKey+cryptoKeyLen, (int)(100-cryptoKeyLen), stdin) == NULL)                 {                     printLine("fgets() failed");                     /* Restore NUL terminator if fgets fails */                     cryptoKey[cryptoKeyLen] = '\0';                 }                 /* The next 3 lines remove the carriage return from the string that is                  * inserted by fgets() */                 cryptoKeyLen = strlen(cryptoKey);                 if (cryptoKeyLen > 0)                 {                     cryptoKey[cryptoKeyLen-1] = '\0';                 }        ...
0	CWE321_Hard_Coded_Cryptographic_Key__w32_char_02_good	void CWE321_Hard_Coded_Cryptographic_Key__w32_char_02_good() {     goodG2B1();     goodG2B2(); }
1	CWE321_Hard_Coded_Cryptographic_Key__w32_char_03_bad	void CWE321_Hard_Coded_Cryptographic_Key__w32_char_03_bad() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     if(5==5)     {         /* FLAW: Use a hardcoded value for the hash input causing a hardcoded crypto key in the sink */         strcpy(cryptoKey, CRYPTO_KEY);     }     {         HCRYPTPROV hCryptProv;         HCRYPTKEY hKey;         HCRYPTHASH hHash;         char toBeEncrypted[] = "String to be encrypted";         DWORD encryptedLen = strlen(toBeEncrypted)*sizeof(char);         BYTE encrypted[200];    /* buffer should be larger than toBeEncrypted to have room for IV and padding */         /* Copy plaintext (without NUL terminator) into byte buffer */         memcpy(encrypted, toBeEncrypted, encryptedLen);         /* Try to get a context with and without a new key set */         if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_AES, 0))         {             if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANC...
0	goodG2B1	static void goodG2B1() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             size_t cryptoKeyLen = strlen(cryptoKey);             /* if there is room in cryptoKey, read into it from the console */             if(100-cryptoKeyLen > 1)             {                 /* FIX: Obtain the hash input from the console */                 if (fgets(cryptoKey+cryptoKeyLen, (int)(100-cryptoKeyLen), stdin) == NULL)                 {                     printLine("fgets() failed");                     /* Restore NUL terminator if fgets fails */                     cryptoKey[cryptoKeyLen] = '\0';                 }                 /* The next 3 lines remove the carriage return from the string that is                  * inserted by fgets() */                 cryptoKeyLen = strlen(crypt...
0	goodG2B2	static void goodG2B2() {     char * cryptoKey;     char cryptoKeyBuffer[100] = "";     cryptoKey = cryptoKeyBuffer;     if(5==5)     {         {             size_t cryptoKeyLen = strlen(cryptoKey);             /* if there is room in cryptoKey, read into it from the console */             if(100-cryptoKeyLen > 1)             {                 /* FIX: Obtain the hash input from the console */                 if (fgets(cryptoKey+cryptoKeyLen, (int)(100-cryptoKeyLen), stdin) == NULL)                 {                     printLine("fgets() failed");                     /* Restore NUL terminator if fgets fails */                     cryptoKey[cryptoKeyLen] = '\0';                 }                 /* The next 3 lines remove the carriage return from the string that is                  * inserted by fgets() */                 cryptoKeyLen = strlen(cryptoKey);                 if (cryptoKeyLen > 0)                 {                     cryptoKey[cryptoKeyLen-1] = '\0';                 }     ...
