1	CWE457_Use_of_Uninitialized_Variable__char_pointer_01_bad	void CWE457_Use_of_Uninitialized_Variable__char_pointer_01_bad() {     char * data;     /* POTENTIAL FLAW: Don't initialize data */     ; /* empty statement needed for some flow variants */     /* POTENTIAL FLAW: Use data without initializing it */     printLine(data); }
0	goodG2B	static void goodG2B() {     char * data;     /* FIX: Initialize data */     data = "string";     /* POTENTIAL FLAW: Use data without initializing it */     printLine(data); }
0	goodB2G	static void goodB2G() {     char * data;     /* POTENTIAL FLAW: Don't initialize data */     ; /* empty statement needed for some flow variants */     /* FIX: Ensure data is initialized before use */     data = "string";     printLine(data); }
0	CWE457_Use_of_Uninitialized_Variable__char_pointer_01_good	void CWE457_Use_of_Uninitialized_Variable__char_pointer_01_good() {     goodG2B();     goodB2G(); }
1	CWE457_Use_of_Uninitialized_Variable__char_pointer_02_bad	void CWE457_Use_of_Uninitialized_Variable__char_pointer_02_bad() {     char * data;     if(1)     {         /* POTENTIAL FLAW: Don't initialize data */         ; /* empty statement needed for some flow variants */     }     if(1)     {         /* POTENTIAL FLAW: Use data without initializing it */         printLine(data);     } }
0	goodB2G1	static void goodB2G1() {     char * data;     if(1)     {         /* POTENTIAL FLAW: Don't initialize data */         ; /* empty statement needed for some flow variants */     }     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Ensure data is initialized before use */         data = "string";         printLine(data);     } }
0	goodB2G2	static void goodB2G2() {     char * data;     if(1)     {         /* POTENTIAL FLAW: Don't initialize data */         ; /* empty statement needed for some flow variants */     }     if(1)     {         /* FIX: Ensure data is initialized before use */         data = "string";         printLine(data);     } }
0	goodG2B1	static void goodG2B1() {     char * data;     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         /* FIX: Initialize data */         data = "string";     }     if(1)     {         /* POTENTIAL FLAW: Use data without initializing it */         printLine(data);     } }
0	goodG2B2	static void goodG2B2() {     char * data;     if(1)     {         /* FIX: Initialize data */         data = "string";     }     if(1)     {         /* POTENTIAL FLAW: Use data without initializing it */         printLine(data);     } }
0	CWE457_Use_of_Uninitialized_Variable__char_pointer_02_good	void CWE457_Use_of_Uninitialized_Variable__char_pointer_02_good() {     goodB2G1();     goodB2G2();     goodG2B1();     goodG2B2(); }
