1	CWE196_Unsigned_to_Signed_Conversion_Error__basic_01_bad	void CWE196_Unsigned_to_Signed_Conversion_Error__basic_01_bad() {     {         unsigned intUnsigned;         int intSigned;         intUnsigned = rand();         if (rand() % 2 == 0)         {             intUnsigned = UINT_MAX - intUnsigned;         }         /* FLAW: intUnsigned could be very large, in which case intSigned will be negative */         intSigned = intUnsigned;         printIntLine(intSigned);     } }
0	good1	static void good1() {     {         unsigned intUnsigned;         int intSigned;         intUnsigned = rand();         if (rand() % 2 == 0)         {             intUnsigned = UINT_MAX - intUnsigned;         }         /* FIX: don't allow very large values of intUnsigned */         if (intUnsigned > INT_MAX)         {             exit(1);         }         intSigned = intUnsigned;         printIntLine(intSigned);     } }
0	CWE196_Unsigned_to_Signed_Conversion_Error__basic_01_good	void CWE196_Unsigned_to_Signed_Conversion_Error__basic_01_good() {     good1(); }
1	CWE196_Unsigned_to_Signed_Conversion_Error__basic_02_bad	void CWE196_Unsigned_to_Signed_Conversion_Error__basic_02_bad() {     if(1)     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FLAW: intUnsigned could be very large, in which case intSigned will be negative */             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
0	good1	static void good1() {     if(0)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FIX: don't allow very large values of intUnsigned */             if (intUnsigned > INT_MAX)             {                 exit(1);             }             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
0	good2	static void good2() {     if(1)     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FIX: don't allow very large values of intUnsigned */             if (intUnsigned > INT_MAX)             {                 exit(1);             }             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
0	CWE196_Unsigned_to_Signed_Conversion_Error__basic_02_good	void CWE196_Unsigned_to_Signed_Conversion_Error__basic_02_good() {     good1();     good2(); }
1	CWE196_Unsigned_to_Signed_Conversion_Error__basic_03_bad	void CWE196_Unsigned_to_Signed_Conversion_Error__basic_03_bad() {     if(5==5)     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FLAW: intUnsigned could be very large, in which case intSigned will be negative */             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
0	good1	static void good1() {     if(5!=5)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FIX: don't allow very large values of intUnsigned */             if (intUnsigned > INT_MAX)             {                 exit(1);             }             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
0	good2	static void good2() {     if(5==5)     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FIX: don't allow very large values of intUnsigned */             if (intUnsigned > INT_MAX)             {                 exit(1);             }             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
0	CWE196_Unsigned_to_Signed_Conversion_Error__basic_03_good	void CWE196_Unsigned_to_Signed_Conversion_Error__basic_03_good() {     good1();     good2(); }
1	CWE196_Unsigned_to_Signed_Conversion_Error__basic_04_bad	void CWE196_Unsigned_to_Signed_Conversion_Error__basic_04_bad() {     if(STATIC_CONST_TRUE)     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FLAW: intUnsigned could be very large, in which case intSigned will be negative */             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
0	good1	static void good1() {     if(STATIC_CONST_FALSE)     {         /* INCIDENTAL: CWE 561 Dead Code, the code below will never run */         printLine("Benign, fixed string");     }     else     {         {             unsigned intUnsigned;             int intSigned;             intUnsigned = rand();             if (rand() % 2 == 0)             {                 intUnsigned = UINT_MAX - intUnsigned;             }             /* FIX: don't allow very large values of intUnsigned */             if (intUnsigned > INT_MAX)             {                 exit(1);             }             intSigned = intUnsigned;             printIntLine(intSigned);         }     } }
